player_id,ab_group,item_name,item_category,price_usd,purchase_timestamp,payment_method,country,is_refunded
1412134,gate_40,Special Skin Bundle,cosmetic,3.99,2026-06-03 23:01:37.913743,google_play,Myanmar,False
905845,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-12 07:01:37.913743,google_play,Indonesia,False
8656900,gate_40,Special Skin Bundle,cosmetic,3.99,2026-06-19 03:01:37.913743,apple_pay,Philippines,False
8656900,gate_40,Special Skin Bundle,cosmetic,3.99,2026-06-26 06:01:37.913743,google_play,Philippines,False
8656900,gate_40,Gem Bundle 100,gem,0.99,2026-06-26 01:01:37.913743,google_play,Philippines,False
439715,gate_30,Gem Bundle 100,gem,0.99,2026-05-28 23:01:37.913743,google_play,Singapore,False
439715,gate_30,Booster Pack,booster,1.99,2026-06-07 01:01:37.913743,credit_card,Singapore,False
2115109,gate_40,Special Skin Bundle,cosmetic,3.99,2026-06-18 02:01:37.913743,gopay,Thailand,False
1144046,gate_40,Gem Bundle 100,gem,0.99,2026-05-08 20:01:37.913743,gopay,Vietnam,False
8845935,gate_30,Extra Lives Pack,lives,0.99,2026-06-01 08:01:37.913743,credit_card,Indonesia,False
3833975,gate_40,Gem Bundle 500,gem,2.99,2026-06-18 18:01:37.913743,google_play,Vietnam,False
2761145,gate_40,Ad-Free Pass,subscription,4.99,2026-05-04 03:01:37.913743,apple_pay,Malaysia,False
9594452,gate_40,Special Skin Bundle,cosmetic,3.99,2026-06-15 01:01:37.913743,gopay,Philippines,False
4901904,gate_40,Ad-Free Pass,subscription,4.99,2026-05-21 03:01:37.913743,google_play,Myanmar,False
2052005,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-23 04:01:37.913743,google_play,Vietnam,True
2052005,gate_40,Special Skin Bundle,cosmetic,3.99,2026-05-25 04:01:37.913743,apple_pay,Vietnam,False
2052005,gate_40,Booster Pack,booster,1.99,2026-05-28 20:01:37.913743,apple_pay,Vietnam,False
2052005,gate_40,Booster Pack,booster,1.99,2026-05-22 20:01:37.913743,google_play,Vietnam,False
2052005,gate_40,Booster Pack,booster,1.99,2026-05-23 08:01:37.913743,google_play,Vietnam,False
8026865,gate_40,VIP Starter Pack,bundle,7.99,2026-06-05 19:01:37.913743,dana,Myanmar,False
8026865,gate_40,Extra Lives Pack,lives,0.99,2026-06-04 18:01:37.913743,google_play,Myanmar,False
2062108,gate_30,Gem Bundle 500,gem,2.99,2026-06-18 20:01:37.913743,google_play,Singapore,False
2634935,gate_40,Special Skin Bundle,cosmetic,3.99,2026-06-29 23:01:37.913743,apple_pay,Vietnam,False
2634935,gate_40,Extra Lives Pack,lives,0.99,2026-07-03 06:01:37.913743,gopay,Vietnam,False
2634935,gate_40,Extra Lives Pack,lives,0.99,2026-06-25 07:01:37.913743,google_play,Vietnam,False
8023028,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-14 22:01:37.913743,google_play,Philippines,False
2301656,gate_40,Extra Lives Pack,lives,0.99,2026-04-30 21:01:37.913743,credit_card,Thailand,False
2301656,gate_40,Special Skin Bundle,cosmetic,3.99,2026-04-27 08:01:37.913743,apple_pay,Thailand,False
5657374,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-22 00:01:37.913743,apple_pay,Malaysia,False
5657374,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-20 08:01:37.913743,dana,Malaysia,False
5657374,gate_40,VIP Starter Pack,bundle,7.99,2026-05-14 08:01:37.913743,apple_pay,Malaysia,False
5657374,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-18 03:01:37.913743,apple_pay,Malaysia,False
8334103,gate_40,Gem Bundle 100,gem,0.99,2026-05-24 18:01:37.913743,google_play,Myanmar,False
2592135,gate_40,Ad-Free Pass,subscription,4.99,2026-05-05 03:01:37.913743,google_play,Indonesia,False
1849078,gate_40,VIP Starter Pack,bundle,7.99,2026-06-02 05:01:37.913743,google_play,Vietnam,False
6422944,gate_30,Booster Pack,booster,1.99,2026-05-01 05:01:37.913743,apple_pay,Malaysia,False
6422944,gate_30,Special Skin Bundle,cosmetic,3.99,2026-04-29 19:01:37.913743,google_play,Malaysia,False
6422944,gate_30,Gem Bundle 100,gem,0.99,2026-04-24 21:01:37.913743,google_play,Malaysia,False
6422944,gate_30,VIP Starter Pack,bundle,7.99,2026-05-04 08:01:37.913743,gopay,Malaysia,False
3048202,gate_40,VIP Starter Pack,bundle,7.99,2026-05-20 04:01:37.913743,google_play,Indonesia,False
3048202,gate_40,Special Skin Bundle,cosmetic,3.99,2026-05-21 22:01:37.913743,google_play,Indonesia,False
7928086,gate_40,Booster Pack,booster,1.99,2026-06-07 04:01:37.913743,google_play,Thailand,False
7928086,gate_40,Extra Lives Pack,lives,0.99,2026-06-08 00:01:37.913743,apple_pay,Thailand,False
3932867,gate_40,Extra Lives Pack,lives,0.99,2026-06-09 07:01:37.913743,credit_card,Philippines,False
3932867,gate_40,Ad-Free Pass,subscription,4.99,2026-06-08 23:01:37.913743,dana,Philippines,False
827323,gate_40,Extra Lives Pack,lives,0.99,2026-05-25 22:01:37.913743,apple_pay,Thailand,False
827323,gate_40,Booster Pack,booster,1.99,2026-05-28 20:01:37.913743,google_play,Thailand,False
7934504,gate_40,Extra Lives Pack,lives,0.99,2026-04-30 22:01:37.913743,google_play,Indonesia,True
7934504,gate_40,Booster Pack,booster,1.99,2026-05-02 06:01:37.913743,google_play,Indonesia,False
7934504,gate_40,Gem Bundle 100,gem,0.99,2026-04-26 18:01:37.913743,dana,Indonesia,False
7934504,gate_40,Ad-Free Pass,subscription,4.99,2026-05-02 08:01:37.913743,dana,Indonesia,False
7934504,gate_40,Extra Lives Pack,lives,0.99,2026-05-07 04:01:37.913743,google_play,Indonesia,True
5776818,gate_30,Extra Lives Pack,lives,0.99,2026-06-23 02:01:37.913743,dana,Indonesia,False
2774830,gate_30,Gem Bundle 500,gem,2.99,2026-05-08 19:01:37.913743,dana,Thailand,False
2774830,gate_30,Booster Pack,booster,1.99,2026-05-14 01:01:37.913743,google_play,Thailand,False
4633891,gate_30,VIP Starter Pack,bundle,7.99,2026-05-03 21:01:37.913743,apple_pay,Philippines,False
6332083,gate_40,Gem Bundle 100,gem,0.99,2026-06-01 02:01:37.913743,google_play,Indonesia,False
2517585,gate_40,Booster Pack,booster,1.99,2026-05-23 19:01:37.913743,gopay,Indonesia,False
619485,gate_30,VIP Starter Pack,bundle,7.99,2026-06-07 19:01:37.913743,google_play,Thailand,False
587802,gate_40,Ad-Free Pass,subscription,4.99,2026-06-12 01:01:37.913743,apple_pay,Indonesia,False
587802,gate_40,VIP Starter Pack,bundle,7.99,2026-06-23 23:01:37.913743,google_play,Indonesia,False
587802,gate_40,Extra Lives Pack,lives,0.99,2026-06-23 22:01:37.913743,google_play,Indonesia,False
587802,gate_40,Gem Bundle 100,gem,0.99,2026-06-16 20:01:37.913743,dana,Indonesia,False
9044114,gate_30,Monthly Battle Pass,subscription,9.99,2026-05-29 20:01:37.913743,google_play,Philippines,False
5425085,gate_40,Gem Bundle 100,gem,0.99,2026-06-11 23:01:37.913743,credit_card,Indonesia,False
5425085,gate_40,Ad-Free Pass,subscription,4.99,2026-06-10 06:01:37.913743,google_play,Indonesia,False
7072275,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-13 02:01:37.913743,google_play,Singapore,False
6218668,gate_30,Extra Lives Pack,lives,0.99,2026-06-11 07:01:37.913743,apple_pay,Philippines,False
6218668,gate_30,Gem Bundle 500,gem,2.99,2026-06-12 19:01:37.913743,credit_card,Philippines,False
6218668,gate_30,Extra Lives Pack,lives,0.99,2026-06-06 02:01:37.913743,apple_pay,Philippines,False
9549283,gate_30,Gem Bundle 500,gem,2.99,2026-05-30 03:01:37.913743,google_play,Philippines,False
9549283,gate_30,Gem Bundle 500,gem,2.99,2026-05-23 05:01:37.913743,credit_card,Philippines,False
7805852,gate_40,Ad-Free Pass,subscription,4.99,2026-05-13 08:01:37.913743,dana,Vietnam,False
7805852,gate_40,Extra Lives Pack,lives,0.99,2026-05-14 00:01:37.913743,google_play,Vietnam,True
7805852,gate_40,Extra Lives Pack,lives,0.99,2026-05-23 22:01:37.913743,google_play,Vietnam,False
7805852,gate_40,Booster Pack,booster,1.99,2026-05-23 21:01:37.913743,google_play,Vietnam,False
7805852,gate_40,Extra Lives Pack,lives,0.99,2026-05-19 00:01:37.913743,google_play,Vietnam,False
2129545,gate_40,Gem Bundle 100,gem,0.99,2026-05-22 18:01:37.913743,apple_pay,Philippines,False
2129545,gate_40,VIP Starter Pack,bundle,7.99,2026-05-22 21:01:37.913743,google_play,Philippines,False
8685411,gate_30,Gem Bundle 100,gem,0.99,2026-05-09 20:01:37.913743,credit_card,Thailand,False
8685411,gate_30,Gem Bundle 100,gem,0.99,2026-05-09 08:01:37.913743,google_play,Thailand,False
8685411,gate_30,VIP Starter Pack,bundle,7.99,2026-05-15 01:01:37.913743,google_play,Thailand,False
620037,gate_40,Special Skin Bundle,cosmetic,3.99,2026-05-22 02:01:37.913743,google_play,Philippines,False
620037,gate_40,Gem Bundle 100,gem,0.99,2026-05-27 18:01:37.913743,google_play,Philippines,False
620037,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-19 00:01:37.913743,google_play,Philippines,False
1369553,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-26 22:01:37.913743,dana,Malaysia,False
7576178,gate_30,Gem Bundle 100,gem,0.99,2026-05-20 00:01:37.913743,credit_card,Malaysia,False
5289475,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-03 18:01:37.913743,google_play,Indonesia,False
5289475,gate_30,VIP Starter Pack,bundle,7.99,2026-05-05 04:01:37.913743,dana,Indonesia,False
5289475,gate_30,Gem Bundle 100,gem,0.99,2026-05-05 07:01:37.913743,credit_card,Indonesia,False
5289475,gate_30,VIP Starter Pack,bundle,7.99,2026-05-10 04:01:37.913743,apple_pay,Indonesia,False
405971,gate_30,Booster Pack,booster,1.99,2026-05-30 06:01:37.913743,google_play,Indonesia,False
405971,gate_30,Extra Lives Pack,lives,0.99,2026-05-28 02:01:37.913743,google_play,Indonesia,False
405971,gate_30,Gem Bundle 100,gem,0.99,2026-05-29 07:01:37.913743,google_play,Indonesia,False
5380578,gate_30,Monthly Battle Pass,subscription,9.99,2026-05-03 22:01:37.913743,credit_card,Philippines,False
5380578,gate_30,Special Skin Bundle,cosmetic,3.99,2026-04-26 21:01:37.913743,dana,Philippines,False
6146059,gate_30,VIP Starter Pack,bundle,7.99,2026-05-22 03:01:37.913743,google_play,Indonesia,False
7079442,gate_40,Ad-Free Pass,subscription,4.99,2026-06-01 23:01:37.913743,apple_pay,Philippines,False
5570899,gate_40,VIP Starter Pack,bundle,7.99,2026-06-14 01:01:37.913743,apple_pay,Myanmar,False
5570899,gate_40,Gem Bundle 500,gem,2.99,2026-06-13 06:01:37.913743,dana,Myanmar,False
5570899,gate_40,Special Skin Bundle,cosmetic,3.99,2026-06-19 21:01:37.913743,google_play,Myanmar,False
5570899,gate_40,Extra Lives Pack,lives,0.99,2026-06-15 05:01:37.913743,google_play,Myanmar,False
5570899,gate_40,Gem Bundle 100,gem,0.99,2026-06-22 07:01:37.913743,credit_card,Myanmar,False
8261810,gate_40,Gem Bundle 100,gem,0.99,2026-06-30 20:01:37.913743,google_play,Philippines,False
8261810,gate_40,Special Skin Bundle,cosmetic,3.99,2026-07-02 02:01:37.913743,google_play,Philippines,False
8261810,gate_40,VIP Starter Pack,bundle,7.99,2026-06-24 04:01:37.913743,credit_card,Philippines,False
8261810,gate_40,Booster Pack,booster,1.99,2026-07-03 01:01:37.913743,credit_card,Philippines,False
8261810,gate_40,VIP Starter Pack,bundle,7.99,2026-06-23 07:01:37.913743,apple_pay,Philippines,False
8105547,gate_40,Gem Bundle 500,gem,2.99,2026-05-25 21:01:37.913743,gopay,Indonesia,False
8105547,gate_40,VIP Starter Pack,bundle,7.99,2026-05-19 19:01:37.913743,google_play,Indonesia,False
8105547,gate_40,Gem Bundle 500,gem,2.99,2026-05-30 05:01:37.913743,apple_pay,Indonesia,False
2596738,gate_30,Extra Lives Pack,lives,0.99,2026-06-09 19:01:37.913743,gopay,Cambodia,False
2596738,gate_30,Gem Bundle 500,gem,2.99,2026-06-01 04:01:37.913743,google_play,Cambodia,False
2596738,gate_30,Special Skin Bundle,cosmetic,3.99,2026-06-11 08:01:37.913743,google_play,Cambodia,False
1160747,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-02 22:01:37.913743,google_play,Singapore,False
1160747,gate_30,Gem Bundle 500,gem,2.99,2026-04-28 07:01:37.913743,google_play,Singapore,False
1160747,gate_30,Gem Bundle 100,gem,0.99,2026-05-01 22:01:37.913743,google_play,Singapore,False
1160747,gate_30,Booster Pack,booster,1.99,2026-05-02 00:01:37.913743,credit_card,Singapore,False
1160747,gate_30,Monthly Battle Pass,subscription,9.99,2026-05-04 05:01:37.913743,apple_pay,Singapore,False
8684020,gate_40,Special Skin Bundle,cosmetic,3.99,2026-05-12 05:01:37.913743,dana,Thailand,False
8684020,gate_40,Ad-Free Pass,subscription,4.99,2026-05-24 22:01:37.913743,dana,Thailand,False
4369082,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-12 06:01:37.913743,gopay,Malaysia,False
4369082,gate_40,Booster Pack,booster,1.99,2026-05-18 18:01:37.913743,google_play,Malaysia,False
7525515,gate_30,Extra Lives Pack,lives,0.99,2026-06-02 00:01:37.913743,google_play,Myanmar,False
141449,gate_40,VIP Starter Pack,bundle,7.99,2026-05-30 06:01:37.913743,google_play,Thailand,False
141449,gate_40,Ad-Free Pass,subscription,4.99,2026-05-30 07:01:37.913743,credit_card,Thailand,False
141449,gate_40,Extra Lives Pack,lives,0.99,2026-06-01 21:01:37.913743,google_play,Thailand,False
141449,gate_40,Extra Lives Pack,lives,0.99,2026-05-28 20:01:37.913743,gopay,Thailand,False
2518569,gate_40,Gem Bundle 500,gem,2.99,2026-06-08 20:01:37.913743,google_play,Indonesia,False
2518569,gate_40,Gem Bundle 500,gem,2.99,2026-06-18 03:01:37.913743,apple_pay,Indonesia,False
2518569,gate_40,Gem Bundle 500,gem,2.99,2026-06-16 19:01:37.913743,google_play,Indonesia,False
2518569,gate_40,Ad-Free Pass,subscription,4.99,2026-06-19 05:01:37.913743,dana,Indonesia,False
5006690,gate_40,Gem Bundle 500,gem,2.99,2026-05-15 21:01:37.913743,dana,Philippines,False
1124876,gate_40,Special Skin Bundle,cosmetic,3.99,2026-04-26 07:01:37.913743,dana,Malaysia,False
1124876,gate_40,Special Skin Bundle,cosmetic,3.99,2026-05-01 07:01:37.913743,apple_pay,Malaysia,False
1124876,gate_40,Gem Bundle 500,gem,2.99,2026-04-25 07:01:37.913743,credit_card,Malaysia,False
1124876,gate_40,Extra Lives Pack,lives,0.99,2026-04-26 22:01:37.913743,google_play,Malaysia,False
237638,gate_40,Gem Bundle 100,gem,0.99,2026-05-16 21:01:37.913743,apple_pay,Philippines,False
6232364,gate_40,Gem Bundle 100,gem,0.99,2026-04-25 20:01:37.913743,google_play,Philippines,False
5643794,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-25 08:01:37.913743,google_play,Vietnam,False
9549391,gate_40,Gem Bundle 100,gem,0.99,2026-05-20 21:01:37.913743,dana,Indonesia,False
1315587,gate_40,Gem Bundle 500,gem,2.99,2026-05-06 01:01:37.913743,apple_pay,Philippines,False
1315587,gate_40,Monthly Battle Pass,subscription,9.99,2026-04-28 07:01:37.913743,apple_pay,Philippines,True
8471817,gate_30,Ad-Free Pass,subscription,4.99,2026-06-23 07:01:37.913743,apple_pay,Malaysia,False
8471817,gate_30,Gem Bundle 500,gem,2.99,2026-06-15 01:01:37.913743,dana,Malaysia,False
212517,gate_40,Ad-Free Pass,subscription,4.99,2026-05-13 02:01:37.913743,credit_card,Malaysia,False
212517,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-23 02:01:37.913743,google_play,Malaysia,False
696903,gate_40,Extra Lives Pack,lives,0.99,2026-06-08 07:01:37.913743,google_play,Philippines,False
7906353,gate_40,VIP Starter Pack,bundle,7.99,2026-06-14 23:01:37.913743,google_play,Indonesia,False
3574585,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-09 19:01:37.913743,google_play,Indonesia,False
3574585,gate_30,Ad-Free Pass,subscription,4.99,2026-05-15 01:01:37.913743,dana,Indonesia,False
3574585,gate_30,Booster Pack,booster,1.99,2026-05-09 23:01:37.913743,google_play,Indonesia,False
3574585,gate_30,Extra Lives Pack,lives,0.99,2026-05-14 04:01:37.913743,dana,Indonesia,False
6715677,gate_30,Monthly Battle Pass,subscription,9.99,2026-05-21 19:01:37.913743,apple_pay,Vietnam,False
6715677,gate_30,Ad-Free Pass,subscription,4.99,2026-05-21 00:01:37.913743,google_play,Vietnam,False
6715677,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-26 03:01:37.913743,credit_card,Vietnam,False
993583,gate_40,Gem Bundle 500,gem,2.99,2026-05-12 04:01:37.913743,dana,Indonesia,False
993583,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-11 07:01:37.913743,apple_pay,Indonesia,False
993583,gate_40,Ad-Free Pass,subscription,4.99,2026-05-13 08:01:37.913743,google_play,Indonesia,False
993583,gate_40,VIP Starter Pack,bundle,7.99,2026-05-10 08:01:37.913743,google_play,Indonesia,False
6838362,gate_30,Gem Bundle 100,gem,0.99,2026-05-30 22:01:37.913743,google_play,Cambodia,False
6838362,gate_30,VIP Starter Pack,bundle,7.99,2026-05-25 02:01:37.913743,google_play,Cambodia,False
6838362,gate_30,Extra Lives Pack,lives,0.99,2026-05-29 03:01:37.913743,google_play,Cambodia,False
1401003,gate_30,Booster Pack,booster,1.99,2026-04-28 22:01:37.913743,apple_pay,Malaysia,False
1401003,gate_30,Gem Bundle 500,gem,2.99,2026-04-30 20:01:37.913743,apple_pay,Malaysia,False
1531431,gate_30,Special Skin Bundle,cosmetic,3.99,2026-04-28 08:01:37.913743,google_play,Philippines,False
903694,gate_40,Gem Bundle 500,gem,2.99,2026-06-21 01:01:37.913743,credit_card,Indonesia,False
1773303,gate_30,Ad-Free Pass,subscription,4.99,2026-04-26 02:01:37.913743,apple_pay,Philippines,False
7205564,gate_30,Monthly Battle Pass,subscription,9.99,2026-06-11 21:01:37.913743,google_play,Indonesia,False
7205564,gate_30,Special Skin Bundle,cosmetic,3.99,2026-06-13 08:01:37.913743,google_play,Indonesia,False
7205564,gate_30,Gem Bundle 100,gem,0.99,2026-06-19 08:01:37.913743,google_play,Indonesia,False
7205564,gate_30,Gem Bundle 500,gem,2.99,2026-06-19 03:01:37.913743,google_play,Indonesia,False
2689958,gate_30,VIP Starter Pack,bundle,7.99,2026-06-02 07:01:37.913743,dana,Vietnam,False
2689958,gate_30,Extra Lives Pack,lives,0.99,2026-06-12 03:01:37.913743,google_play,Vietnam,False
3417459,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-05 05:01:37.913743,google_play,Singapore,False
4305502,gate_30,Booster Pack,booster,1.99,2026-05-04 08:01:37.913743,gopay,Philippines,False
2277949,gate_30,VIP Starter Pack,bundle,7.99,2026-05-15 07:01:37.913743,apple_pay,Cambodia,False
2277949,gate_30,Ad-Free Pass,subscription,4.99,2026-05-22 00:01:37.913743,credit_card,Cambodia,False
2277949,gate_30,VIP Starter Pack,bundle,7.99,2026-05-13 03:01:37.913743,dana,Cambodia,False
2277949,gate_30,Gem Bundle 500,gem,2.99,2026-05-18 05:01:37.913743,google_play,Cambodia,False
2277949,gate_30,Monthly Battle Pass,subscription,9.99,2026-05-10 19:01:37.913743,google_play,Cambodia,False
8057235,gate_30,Ad-Free Pass,subscription,4.99,2026-04-26 05:01:37.913743,credit_card,Indonesia,False
8057235,gate_30,Ad-Free Pass,subscription,4.99,2026-05-05 06:01:37.913743,apple_pay,Indonesia,False
3777686,gate_30,Extra Lives Pack,lives,0.99,2026-06-30 20:01:37.913743,apple_pay,Indonesia,False
3777686,gate_30,Booster Pack,booster,1.99,2026-06-18 05:01:37.913743,dana,Indonesia,False
5725602,gate_30,Monthly Battle Pass,subscription,9.99,2026-06-14 02:01:37.913743,gopay,Thailand,False
5725602,gate_30,Ad-Free Pass,subscription,4.99,2026-06-21 21:01:37.913743,apple_pay,Thailand,False
5725602,gate_30,Gem Bundle 100,gem,0.99,2026-06-11 04:01:37.913743,dana,Thailand,False
4712329,gate_30,Special Skin Bundle,cosmetic,3.99,2026-06-04 03:01:37.913743,google_play,Thailand,False
4712329,gate_30,VIP Starter Pack,bundle,7.99,2026-06-10 04:01:37.913743,google_play,Thailand,False
4712329,gate_30,Extra Lives Pack,lives,0.99,2026-06-14 03:01:37.913743,apple_pay,Thailand,False
4712329,gate_30,Gem Bundle 500,gem,2.99,2026-06-14 23:01:37.913743,google_play,Thailand,False
7434155,gate_30,Monthly Battle Pass,subscription,9.99,2026-05-22 00:01:37.913743,google_play,Singapore,False
2887193,gate_30,Monthly Battle Pass,subscription,9.99,2026-06-22 08:01:37.913743,dana,Myanmar,False
2594923,gate_40,Extra Lives Pack,lives,0.99,2026-05-13 22:01:37.913743,dana,Singapore,True
2594923,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-05 04:01:37.913743,google_play,Singapore,False
2594923,gate_40,Ad-Free Pass,subscription,4.99,2026-04-30 21:01:37.913743,google_play,Singapore,False
5015149,gate_40,Gem Bundle 100,gem,0.99,2026-05-28 08:01:37.913743,dana,Malaysia,False
5015149,gate_40,Ad-Free Pass,subscription,4.99,2026-06-02 19:01:37.913743,google_play,Malaysia,False
9210564,gate_40,Extra Lives Pack,lives,0.99,2026-05-14 05:01:37.913743,gopay,Indonesia,False
9210564,gate_40,Booster Pack,booster,1.99,2026-05-14 20:01:37.913743,apple_pay,Indonesia,False
9210564,gate_40,Gem Bundle 100,gem,0.99,2026-05-07 23:01:37.913743,credit_card,Indonesia,False
9210564,gate_40,Ad-Free Pass,subscription,4.99,2026-05-10 00:01:37.913743,google_play,Indonesia,False
1908657,gate_40,Extra Lives Pack,lives,0.99,2026-06-21 04:01:37.913743,google_play,Indonesia,False
1760265,gate_30,Gem Bundle 500,gem,2.99,2026-06-03 18:01:37.913743,credit_card,Myanmar,False
1271121,gate_30,Ad-Free Pass,subscription,4.99,2026-06-04 00:01:37.913743,credit_card,Vietnam,False
1271121,gate_30,Gem Bundle 100,gem,0.99,2026-06-03 04:01:37.913743,google_play,Vietnam,False
1271121,gate_30,VIP Starter Pack,bundle,7.99,2026-06-05 01:01:37.913743,google_play,Vietnam,False
1271121,gate_30,Ad-Free Pass,subscription,4.99,2026-06-02 21:01:37.913743,google_play,Vietnam,False
1271121,gate_30,Ad-Free Pass,subscription,4.99,2026-06-06 05:01:37.913743,google_play,Vietnam,False
7120099,gate_40,Gem Bundle 100,gem,0.99,2026-05-28 04:01:37.913743,apple_pay,Indonesia,False
8724401,gate_30,Gem Bundle 500,gem,2.99,2026-05-23 08:01:37.913743,apple_pay,Malaysia,False
6525962,gate_30,Special Skin Bundle,cosmetic,3.99,2026-04-30 04:01:37.913743,google_play,Indonesia,False
6525962,gate_30,Special Skin Bundle,cosmetic,3.99,2026-04-28 08:01:37.913743,google_play,Indonesia,False
4547469,gate_30,Extra Lives Pack,lives,0.99,2026-06-16 20:01:37.913743,google_play,Indonesia,False
4547469,gate_30,Gem Bundle 500,gem,2.99,2026-06-07 03:01:37.913743,google_play,Indonesia,False
4547469,gate_30,Special Skin Bundle,cosmetic,3.99,2026-06-15 05:01:37.913743,google_play,Indonesia,False
3030774,gate_40,Gem Bundle 100,gem,0.99,2026-04-30 23:01:37.913743,gopay,Indonesia,False
3030774,gate_40,Gem Bundle 100,gem,0.99,2026-05-02 18:01:37.913743,gopay,Indonesia,False
3030774,gate_40,VIP Starter Pack,bundle,7.99,2026-05-02 07:01:37.913743,google_play,Indonesia,False
9785175,gate_40,Ad-Free Pass,subscription,4.99,2026-06-04 05:01:37.913743,google_play,Indonesia,False
9785175,gate_40,Extra Lives Pack,lives,0.99,2026-06-03 00:01:37.913743,credit_card,Indonesia,False
8120363,gate_40,Extra Lives Pack,lives,0.99,2026-05-24 23:01:37.913743,google_play,Indonesia,False
6578763,gate_40,Ad-Free Pass,subscription,4.99,2026-06-08 08:01:37.913743,google_play,Malaysia,False
6578763,gate_40,Extra Lives Pack,lives,0.99,2026-06-04 05:01:37.913743,gopay,Malaysia,False
6578763,gate_40,Monthly Battle Pass,subscription,9.99,2026-06-08 21:01:37.913743,google_play,Malaysia,False
9400313,gate_30,Gem Bundle 500,gem,2.99,2026-06-05 08:01:37.913743,google_play,Indonesia,False
9400313,gate_30,Gem Bundle 500,gem,2.99,2026-06-05 06:01:37.913743,apple_pay,Indonesia,False
682569,gate_40,Special Skin Bundle,cosmetic,3.99,2026-05-19 21:01:37.913743,apple_pay,Philippines,False
3963276,gate_30,VIP Starter Pack,bundle,7.99,2026-06-01 00:01:37.913743,google_play,Philippines,False
3963276,gate_30,Booster Pack,booster,1.99,2026-05-25 21:01:37.913743,apple_pay,Philippines,False
5880024,gate_30,Monthly Battle Pass,subscription,9.99,2026-05-15 18:01:37.913743,dana,Vietnam,False
5880024,gate_30,Extra Lives Pack,lives,0.99,2026-05-15 19:01:37.913743,google_play,Vietnam,False
5880024,gate_30,VIP Starter Pack,bundle,7.99,2026-05-12 08:01:37.913743,google_play,Vietnam,False
5880024,gate_30,Gem Bundle 100,gem,0.99,2026-05-19 04:01:37.913743,google_play,Vietnam,False
4427916,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-22 04:01:37.913743,gopay,Indonesia,False
4427916,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-24 18:01:37.913743,credit_card,Indonesia,False
1270043,gate_40,Gem Bundle 500,gem,2.99,2026-05-13 21:01:37.913743,google_play,Indonesia,False
7911319,gate_40,Extra Lives Pack,lives,0.99,2026-05-05 08:01:37.913743,google_play,Indonesia,False
7911319,gate_40,Ad-Free Pass,subscription,4.99,2026-05-02 04:01:37.913743,gopay,Indonesia,False
7232095,gate_40,Monthly Battle Pass,subscription,9.99,2026-05-27 08:01:37.913743,google_play,Malaysia,False
2804658,gate_30,Special Skin Bundle,cosmetic,3.99,2026-06-17 23:01:37.913743,google_play,Vietnam,False
2804658,gate_30,VIP Starter Pack,bundle,7.99,2026-06-21 02:01:37.913743,google_play,Vietnam,False
2804658,gate_30,Gem Bundle 500,gem,2.99,2026-06-25 06:01:37.913743,google_play,Vietnam,False
3253148,gate_40,Gem Bundle 100,gem,0.99,2026-05-08 02:01:37.913743,google_play,Vietnam,False
3253148,gate_40,Booster Pack,booster,1.99,2026-05-13 03:01:37.913743,google_play,Vietnam,False
3253148,gate_40,Ad-Free Pass,subscription,4.99,2026-05-02 04:01:37.913743,apple_pay,Vietnam,False
124702,gate_30,Monthly Battle Pass,subscription,9.99,2026-05-07 04:01:37.913743,credit_card,Philippines,False
124702,gate_30,Monthly Battle Pass,subscription,9.99,2026-05-06 05:01:37.913743,apple_pay,Philippines,False
124702,gate_30,Gem Bundle 500,gem,2.99,2026-05-09 21:01:37.913743,dana,Philippines,False
2207832,gate_40,Ad-Free Pass,subscription,4.99,2026-05-30 21:01:37.913743,gopay,Vietnam,False
9415848,gate_30,Gem Bundle 100,gem,0.99,2026-05-10 21:01:37.913743,credit_card,Indonesia,False
9415848,gate_30,Special Skin Bundle,cosmetic,3.99,2026-05-20 02:01:37.913743,google_play,Indonesia,False
5545656,gate_30,Extra Lives Pack,lives,0.99,2026-05-19 23:01:37.913743,apple_pay,Malaysia,False
8484336,gate_30,Ad-Free Pass,subscription,4.99,2026-05-15 19:01:37.913743,credit_card,Malaysia,False
